"OrderID","BuyerID","Age"
"YGXSAK","YYUUKI,"23"
"URKQVB","XQRMVP,"22"
"XUQYXM","FBEUGE,"20"
"XPWCMJ","BUDVBV,"18"
"TAFUOQ","OGGURB,"24"
"BHCEGP","YUAAUU,"21"
"JGJWQG","GLLXBS,"21"
"QCWVRO","WAXYVQ,"33"
"YXZDBD","FYMFHX,"26"
"WOVWCT","QHGYVK,"25"
"LDDLDQ","UMZCLC,"31"
"OCQBJR","VWMVLX,"37"
"MVSHZZ","WYYLDW,"22"
"EEAMOJ","WXKBER,"21"
"PJQKNX","QZGIGO,"26"
"GRKBYJ","BEEUDI,"19"
"BIXRLT","FJIWDC,"35"
"SHZXTT","RDVQHM,"52"
"TPIWZK","AGQDJB,"36"
"QDJKBY","ARHSPL,"23"
"PNSGVU","PLKBIB,"26"
"BNWPIE","ZETXNW,"22"
"TOOHOD","HAWEZW,"49"
"DALAUV","VDOIHT,"25"
"XKHWJY","KTTRMF,"26"
"JTUTWR","CMOSHF,"30"
"AIQSKA","VMGQUH,"20"
"KRXONQ","LKAOYK,"31"
"DGMFEM","BJFDOK,"35"
"KIZTOD","AGUWOH,"30"
"MIZAWR","ITISDO,"24"
"TJTKNT","WZIBIY,"19"
"XQICUQ","CVBSNG,"24"
"VEWIAB","ZIPNMV,"25"
"OJCKFY","VEOEPU,"37"
"LUTUAA","WGTTTH,"35"
"LQBJMX","KTOXRV,"38"
"MUKUCM","LQAHAE,"22"
"UFQFSC","BOPFAJ,"21"
"CNXSBI","XZIPVZ,"20"
"PEVIJS","FNNBME,"25"
"IYSXDK","FWDNRE,"19"
"AWOUPZ","LMPMIR,"30"
"XWCIQM","FRKMKU,"36"
"GIQJSA","JBBIVT,"29"
"CLGPVL","ZSCQIK,"34"
"FECUJK","HLRHGH,"30"
"VLFJWX","NFUSAL,"29"
"DHXQOF","NQTVNA,"27"
"VVTDAT","ROAKKC,"29"
"IEQSVT","WLYPPJ,"37"
"SMUKCN","AQBQGH,"19"
"YUSRDT","YZVRBO,"37"
"FIQWTD","HUQDLE,"27"
"HMYZUU","APTZEE,"34"
"FOGYXE","ITTUCQ,"24"
"QUVUBH","UEQOHW,"43"
"BYVWFP","BEJHCK,"28"
"WCKNBF","GVGOIX,"28"
"KDWFKR","HIVPOH,"45"
"PVPLVT","DIQONY,"39"
"KCAMUR","UNTXPT,"18"
"MANUQA","EKNGLO,"31"
"KVEHFM","TGDIBL,"27"
"AHFMTR","EVHTSV,"24"
"TZYBFS","WCJGPD,"27"
"BLDEHT","FUTLZJ,"24"
"LRFZKI","EXNIKE,"36"
"DELJBA","ATPCGV,"23"
"DEZFRI","TFWUPH,"24"
"IQZSZI","SXQNZC,"26"
"NZBCIG","DHWJEU,"25"
"IWNRRZ","RVYCZA,"24"
"VSMQAQ","HMZGYO,"25"
"LZCNAA","TWNNLV,"33"
"UINOFX","ZLMAHS,"30"
"NVHPRC","FBCYIM,"22"
"IJLXXS","VZLXLR,"21"
"FOYZFZ","ODTZCE,"21"
"TVWQFU","DZAQTS,"23"
"IDMAMW","BQMJFS,"28"
"AIZVJM","USAMAM,"21"
"UPWIOC","VQSANW,"32"
"EVBAGN","MDXYWM,"47"
"WNNSOV","QNMEFP,"45"
"MUWMVY","DVNMMN,"21"
"YSGCCL","YBQMYV,"33"
"DWCFNP","KOMDQM,"21"
"EIGUEQ","QBGOYM,"22"
"OUASQX","DQDXDB,"26"
"DMZMJN","JDXDBP,"21"
"NOZROH","JBGULX,"31"
"ENETAZ","PTKHHE,"33"
"APPHUV","FLAWBK,"18"
"QMIIVI","GBTHFM,"24"
"WOYNIK","DEUMNL,"25"
"EDPWEF","RRFFIT,"37"
"WFMQPX","KQAOUY,"19"
"GZPMNZ","BXSJUW,"34"
"AIHGOS","HYYUFA,"41"
"IRQGQF","MTMOZY,"23"
"ISIWZB","NWZFKT,"24"
"VOZXPY","VFOJHX,"45"
"KUTIZP","GPQHBQ,"33"
"DYJYOE","PSVGSK,"26"
"YYXQLE","BIWCKW,"27"
"XOJFHE","KIYSDP,"57"
"UVTLST","WREWAX,"36"
"VYZCNW","CVMRBL,"27"
"NGLGJK","WRHGKP,"22"
"LNRZXG","WBTFIC,"24"
"QSGUDM","SPZSUJ,"21"
"NMHJKB","GHWBJI,"22"
"NAQTQM","PUGUUL,"25"
"XLFBQT","JKBDHD,"32"
"KXWIZT","EPDZLQ,"21"
"GPPNAN","OLRSVX,"24"
"XTYUKA","BGLWGN,"27"
"YSWWKS","NZAFCF,"24"
"INWAGB","WGXLML,"36"
"SQYIZI","PCEEMC,"36"
"YRVYSZ","YVEHNI,"29"
"FMZQNG","CVOAGA,"21"
"SGANSS","ZJVVYA,"30"
"GOKTBH","CJVNVV,"25"
"VIZJJC","RBJEMX,"34"
"ILMAGY","YXRGGK,"19"
"PXASVI","XEHNZN,"35"
"ETWCUG","FOCDCQ,"21"
"MKRSLJ","IMGTUW,"25"
"IBSDGU","JFOWKD,"22"
"CZQAXM","GHSVRK,"22"
"DCHCQI","PKUYCI,"23"
"DGQTGG","DLGGFJ,"25"
"ZTSERV","TJHGIA,"23"
"VBCFWJ","XBJTLU,"19"
"AOFDTH","ZRAGFY,"31"
"GKKYXC","SPLCWW,"34"
"CGBHCM","GVAYNS,"19"
"VGIOLZ","OHIGZS,"36"
"OYFUEQ","RVTNSO,"20"
"MWKMIE","ZEWMUL,"35"
"OVMFCI","NIILDT,"30"
"HLZYTT","KKKNVF,"25"
"ZSBHJO","FCJKRH,"27"
"EKEWDF","ANMKZR,"22"
"RVRACO","ORODJY,"22"
"HDPSYF","OSPAZX,"28"
"LQXJBI","KHHMUP,"21"
"QBRYPQ","IUOMAL,"28"
"PUJKDA","PKUPCM,"20"
"PHLGTY","DPPGWS,"21"
"GQLGSM","PSFWAX,"23"
"RGXLTC","WVAKJN,"32"
"AMCWKI","GLLAHY,"22"
"HNYQGK","OOOPGM,"21"
"RHENFM","OTLMGZ,"19"
"BYCNDW","LFQFZL,"24"
"TLMVYW","ZPBHYV,"37"
"HHSDLF","TJTTUX,"34"
"LDKSZG","ZPMWZC,"28"
"DTIUOC","UKOXWK,"31"
"LGPPUF","HFRKZI,"25"
"VJLWJC","LPPMVA,"21"
"GXJHXJ","ZUUCFF,"21"
"HTPOEH","TLSDWL,"23"
"KEAQWC","WJDRZT,"34"
"TRDIIJ","DLCKJC,"28"
"CEMVAP","KTQCJP,"42"
"HXMHZT","UPNUTB,"37"
"SXKMJL","LPAEVJ,"33"
"LKSLWB","LKCITG,"27"
"GRREUC","XPJNYR,"26"
"DSWJYY","FQVDNJ,"28"
"SUDMRJ","NZJSWS,"25"
"UNRPKW","VRWDCO,"19"
"KYCXXD","QIRUVG,"27"
"JLXAGI","LLGRTA,"21"
"FWLUFF","UGQEWZ,"21"
"AFNOFP","JKWLJX,"27"
"VDMIDF","LOJRPT,"23"
"YQLBUK","AFKTGL,"31"
"HSHNMZ","PQXBWS,"21"
"DWFTFV","ENYKQY,"38"
"EXSWMM","AQUCAR,"22"
"AABKMA","XBQFXL,"29"
"CBLTYM","TGLSIY,"31"
"HNXWGB","YIAYVA,"30"
"QOBEWY","UGQICR,"20"
"ESSIGO","FURZRE,"32"
"CPBHDZ","CSSNBX,"40"
"BROLXO","VZGOCC,"24"
"PMMZAM","NYMKYE,"21"
"OZLZZC","LVKRJG,"24"
"YNWAYC","FBCYIM,"22"
"GIXVEE","RVXEBO,"21"
"CCTVLM","YYUUKI,"23"
"CGNSHA","DNHNID,"30"
"GGCRJJ","LCTGOB,"37"
"OROJFS","QPXGJX,"39"
"ADOEFZ","XKZMBA,"49"
"YMZVNP","IZZNBP,"38"
"QSIEVC","MNDDDV,"22"
"RRCDPG","FMVNJB,"45"
"MSUVAY","TTKQPC,"24"
"EOSZFL","TCRTJN,"32"
"VLLLXI","SVJHUY,"26"
"DSQONE","YRAIRN,"32"
"HESUJI","GKTGQE,"33"
"OWTULH","AHFQTL,"28"
"JAVGDH","TOJPWR,"23"
"XCLPQB","FBTXPO,"24"
"HXQZBX","PUQOQT,"31"
"PSKKEI","ESYLYE,"20"
"HUWHEZ","FUVQCD,"21"
"IWZDHG","NVESUH,"32"
"TBTXJD","UETKQN,"25"
"XIIYMB","UXAVCW,"22"
"HYYPRD","LOKFHV,"23"
"LAMHVP","TQDKQI,"33"
"UCRPWI","XBEVUD,"26"
"HXEAEV","QXRSWC,"24"
"JPYLOD","NXAUES,"19"
"NWFCVT","ISXQAI,"21"
"FBPMHP","CLPYAK,"22"
"UEHHRM","VZTFZV,"32"
"YIAIWE","IYIVKT,"21"
"MCHBQW","QXYLRX,"20"
"GQBMGP","UZXDEJ,"24"
"SNODOF","SKMRVC,"32"
"TMVSVG","WFRWUS,"28"
"VKMQBE","BYCFZR,"28"
"SZXEKB","EFBPHJ,"44"
"BBUBWG","BFGLBX,"27"
"PZSQTK","JKLZPT,"24"
"QCNFZS","IHHDTV,"35"
"HZBCUB","ZQIJHN,"35"
"XEIQAZ","KVKKVC,"31"
"WPVMXS","EJWRDM,"45"
"UBHZWM","QPWFIJ,"19"
"GZLXAK","GINYZL,"42"
"ZVNLLU","MXQEUU,"31"
"SHPDKA","HDHFZN,"25"
"QZKCDU","HUTZFS,"29"
"YPQEOG","MFUOLV,"20"
"KDBOQA","ZAHUBE,"29"
"QTMFHT","MGKRTH,"27"
"PGLSFD","YOQSDF,"21"
"WIIHRU","TCPKYF,"20"
"PMUNMA","JVOKVN,"25"
"THIIDR","HQJRWF,"30"
"ZITCAP","KESYAX,"40"
"SVMFRD","TIXIXR,"21"
"STVVAS","GJYIOT,"46"
"WZRFVS","TQTKSH,"23"
"AMSZBJ","NZJMFX,"46"
"PZMOCU","GUBSOZ,"22"
"YFWFUB","IENMAE,"35"
"BPODDI","ZRMNBZ,"19"
"TFMYNJ","YQJJGO,"30"
"FKJHWT","NJILKX,"25"
"HMJKYU","QHKAFC,"22"
"PCNEVE","AFXKUD,"27"
"ZRZXXP","BLWPMJ,"48"
"TPLPIM","ZLEFII,"34"
"EVJYNV","OBLPYH,"25"
"VGRDOD","WTIKVE,"33"
"EOQTVN","UGWMDL,"30"
"MBNOYP","BBHWGO,"28"
"HUIWGW","XHIITH,"22"
"YBUKEG","WZDIET,"20"
"YVBHZI","HDMZLL,"26"
"LYKDIB","ZCVDBS,"38"
"WMUFBH","XXGUJN,"38"
"WTACEM","VACVQC,"33"
"QLZHCI","GKDSHR,"32"
"NUTADT","PYGFGG,"24"
"FAKWFQ","HRTAUT,"33"
"CAVSJK","IYAVUO,"24"
"EJTYPS","XXRJXQ,"25"
"YPUEFW","MVYNWU,"24"
"BCGYTU","ZPYEWM,"21"
"NEVFCJ","RMEEQQ,"28"
"AOGDJO","DIFFCQ,"24"
"IOITGA","ORYMSE,"33"
"XTPIJT","KDSNQO,"21"
"QNQPCJ","ULQLYD,"24"
"MYRESK","HRRFOR,"65"
"IDLAZR","UCECBV,"53"
"JTTTVR","CLTHTF,"43"
"PIIWGW","OXEQYW,"20"
"TXIKZU","GZPLMX,"37"
"KIRDUY","RJWAEQ,"22"
"XEIRMX","QBGOYM,"22"
"ZCXRKU","KLMNIP,"25"
"OZVMSW","YSGTLT,"22"
"EFDMRM","JMOOLJ,"21"
"LHKTIH","NHEBTU,"39"
"MVCUEH","YUPVTF,"24"
"CQXPVB","YDQBGP,"23"
"QQABFJ","WUJWRY,"21"
"BBAVXI","ABWDPT,"31"
"KXUQGU","ZAMTGS,"22"
"KMSEXS","NUPSJM,"19"
"FAIDRX","BDOZMV,"19"
"GEIRJD","LUVYBU,"29"
"XAIOUX","SNPGOY,"31"
"JIADXM","ZSQTWI,"24"
"LTKABI","XHAWPK,"23"
"HIQZWB","KIYUYI,"24"
"RNMFKY","KZAOBH,"27"
"CHKLZM","ZYAWBV,"18"
"RHJWUH","KTMONQ,"22"
"PGZIGT","THQGEX,"31"
"RXBCYQ","VHAWDD,"34"
"BIQTDP","NFGYGI,"20"
"WEKCBM","MRRJTB,"25"
"BBDXLS","TNYYRE,"24"
"GIJFIV","YTJLQE,"72"
"ONFKST","TZDPCH,"22"
"CSYIYI","LSIVMN,"21"
"FHAWUC","GEUKXG,"31"
"YQQLUW","PGKTXX,"20"
"XIUERR","WYRZBY,"43"
"FQRPAS","ERPBIV,"44"
"SRSSFT","WIRLWO,"44"
"WGROLO","TJHUAL,"31"
"UUEJCN","FECFQU,"20"
"QNJHUS","ZCIPXG,"36"
"UKZKSX","WAPXZT,"26"
"NNLNBZ","XUSZSB,"32"
"UOCHKK","RNILKG,"28"
"OESYAV","AJJNTI,"20"
"BEZPFM","SNFAIX,"22"
"NAFLCY","NVXSUE,"27"
"MYYZKB","FFOIBC,"31"
"AGPTRQ","RLVACG,"35"
"OFLRMP","ZEWMUL,"35"
"HGMEKK","TUNSWD,"35"
"YMEIUZ","NFBUJP,"41"
"FEYGQE","CPVJUK,"25"
"MYYMLW","IWDHFD,"35"
"BGJNIW","CFHEPV,"24"
"OZIWTC","CTULGX,"24"
"YENTZI","LRBNGD,"36"
"UYNUHT","HYYYDG,"21"
"VEWMQC","COEZCL,"35"
"ITRDBE","WHSLDS,"29"
"OWVJSK","IXDNMQ,"34"
"MOYTGI","IYLQGJ,"34"
"TXQNZE","MNPBMJ,"32"
"EQPZAW","BEEUDI,"19"
"TANXIH","GAJANV,"26"
"OHBSTT","XWMCPZ,"22"
"BTJESX","PYDZXU,"23"
"JWWYUX","PTCKLF,"30"
"EMPYDZ","OOCPZZ,"33"
"POGRDN","XSHYSY,"21"
"ATCTUC","VHKPGX,"23"
"TLSUCB","OACPWT,"26"
"KBTNSG","SZPKLP,"24"
"DTWZIV","HNTIAP,"22"
"YLHMHT","AMDMHU,"24"
"XDWFZZ","ENWKBE,"26"
"GZODJT","MFMEEO,"32"
"IMCFMF","YHWYTG,"22"
"OWDVGN","JRHRMF,"28"
"SYWRDM","EHDJMG,"20"
"VZDWCO","SPWIHQ,"30"
"RZCFST","PTFOXB,"52"
"KIAVGF","MBEHOK,"46"
"IAVARR","PCZQOP,"20"
"GSADUC","LQDTBX,"21"
"GBMOMP","GYLTGX,"36"
"FTZRLQ","TGSSAD,"25"
"QOAKKW","HTJMSD,"30"
"KFJBVS","ACVDPT,"39"
"GMLHFJ","SLEPDT,"33"
"LINAWS","NGQSHU,"25"
"BWBXLU","OMOKQG,"25"
"QVUXWT","GXMRZM,"20"
"HEAKBV","ENVVSE,"39"
"QJRMBD","TFAFVQ,"20"
"TTZGTL","AXMGRA,"24"
"QHCSKV","GZQGMN,"42"
"TDHTBQ","JQCFFA,"36"
"BPGYQB","LWJXPX,"28"
"KWDBXL","KTMONQ,"22"
"NUFXSC","WUXGHP,"22"
"WBJPUK","ZQKWIN,"34"
"BLTPCM","TLMPXF,"23"
"JFULIP","JOSFGK,"28"
"DBOFGG","FCJKRH,"27"
"UXMGCT","YFDRGE,"29"
"APKLZW","XAKKXH,"30"
"OEWNRZ","LEGUQR,"20"
"KBRDEP","CHHBIL,"32"
"KVCILJ","LNLGFZ,"33"
"OLDQYU","KANTHL,"23"
"KCRBYU","KOCBQO,"32"
"TRPIDO","LJCAHK,"20"
"HCAQGE","BCGUTY,"36"
"KIALIG","ZCVULW,"27"
"XCXWHN","LNIEWW,"32"
"JMANCV","LBJMCL,"27"
"VKSWIS","JTXJHM,"23"
"VIUZRB","IWWORG,"23"
"ENIMPO","TSRQOC,"24"
"DZJVMC","ZOASSS,"21"
"WOIXVT","GTRVHH,"38"
"MYAQQE","SQYYAL,"22"
"TVZSIY","KEZEHB,"20"
"SDQTVJ","BXHRNS,"23"
"KCXRYO","DGGTIS,"26"
"SNYYDA","AQUCAR,"22"
"EQMYCS","RPYAKX,"48"
"TPVGXC","RFZPAK,"38"
"XWDVPM","UWUGPA,"28"
"WELWZS","VGNCRK,"35"
"PASMHZ","TXEAXY,"41"
"NFCRCN","IIPWLP,"21"
"GVYDKZ","DCHRZX,"30"
"UMQPGI","UXGXYJ,"39"
"XGLLGR","WDIRHE,"22"
"XHCZBF","SJFIZW,"29"
"BEPDVT","BEEUDI,"19"
"SJQZVH","OWVUSS,"31"
"KZTHAA","GFXWUJ,"26"
"VJRCGN","LBAEDW,"21"
"IBVTYK","AINURP,"26"
"BQEFGG","HIMHZK,"24"
"YFNXVQ","LCMDYG,"24"
"MDSZZB","VPNVWQ,"24"
"SFOOWJ","IZLWFD,"44"
"NLEVZV","PSQIML,"20"
"NMMSFZ","TGVXVF,"28"
"FTVIMX","EJSEYX,"25"
"XHWPBZ","ZREKKU,"22"
"GUPMGS","GPGBEX,"22"
"ILQYZU","QLMWHB,"19"
"IEZHSI","CGLXFV,"34"
"QJOWOZ","JUYQFH,"20"
"SSDLGO","STODRI,"22"
"PYJXVN","HAQZLX,"29"
"WBAODH","YACWRR,"39"
"RGBHSV","FYJQAU,"24"
"ETBJPS","YUPVTF,"24"
"AFMUVW","DJIXKY,"27"
"NJOTTV","GROEJH,"37"
"LUOVHO","SKTYGX,"41"
"NKHUAM","DVTOWK,"36"
"MRAPUX","YYUUKI,"23"
"YXYAUW","XKEZZA,"19"
"ZKTMHZ","IMGFBO,"36"
"VBSWNG","HRVBXH,"24"
"GSWLSE","CCJGDP,"29"
"GEAQVK","OAMYNY,"27"
"MSXNUS","HYRULW,"30"
"UXZMLM","LYPSSN,"30"
"SBGDBF","PRLPYV,"30"
"NFILXC","ZYFZAX,"27"
"JASARL","YYURHK,"27"
"ZDPQSJ","CYDOMT,"35"
"SJEEFG","TAGCOQ,"26"
"HVWOFS","OAMZTB,"30"
"NNAWPZ","PPCYTO,"30"
"BDIEHB","XLWCUN,"26"
"QIMECS","TCQNOV,"25"
"QJPQUM","DOVBDS,"20"
"CQZNCG","OPFBXU,"28"
"TMPFJZ","UPCJXQ,"30"
"ABBHIV","CJVHCO,"19"
"AOSFVN","TUNUUQ,"24"
"QAZOLI","BJHGHX,"33"
"COVHLC","CYYWRT,"34"
"IRIUNX","CAITKI,"37"
"DAZASQ","FSKTRY,"37"
"GBFVIR","WZHDRH,"28"
"PYVZIX","MNENWH,"42"
"YWVODJ","VVLOUD,"33"
"VUBBAE","TXEZHX,"21"
"HSEHTG","UOTIDS,"40"
"KJKVLH","ZLCFDY,"23"
"GZHSEL","BYTGXT,"35"
"TNNLQL","QMAKTE,"19"
"THBUQV","IRRBOO,"19"
"THGLSG","XZVNCX,"24"
"SBRDTJ","TCIRBF,"24"
"FYWCHP","GUROXZ,"21"
"GDDFMN","KOQNZW,"26"
"GLJQQM","XMJKQE,"26"
"RTWYMT","TPZJYX,"24"
"MMZJFW","ZYSXPL,"21"
"UUCDFJ","OGTTSH,"20"
"ASHOIF","QUMMUL,"29"
"SKTZME","RBHOVZ,"31"
"XPTLTO","XOHYMG,"34"
"NDVHKG","JTQLEW,"27"
"HLDUXB","GYNOQU,"22"
"GPVPJQ","DLCKJC,"28"
"GBBXBQ","ABESDU,"23"
"DWTKZJ","BAJQMX,"23"
"TAMAXQ","QZALTL,"20"
"XBTFZI","VHARYV,"57"
"BRPJNS","SGRQGX,"23"
"TOAFSN","QWHYIR,"21"
"BZDSNL","OYDUUM,"34"
"HRLIUW","LJDAEC,"24"
"WNOOTM","DACDZW,"19"
"ISHXNA","NAXOPC,"23"
"TLPLLJ","QUDIWZ,"22"
"QHLCIV","VVQPQV,"25"
"MLMPXM","OACPWT,"26"
"LGHZDV","UIURHK,"30"
"FZRZHP","YIMNFA,"38"
"OEPZQW","NCRTTV,"38"
"DLAFBK","QMHCFI,"24"
"EZVRSC","MTZPMI,"40"
"UFKWHJ","MGSHLL,"23"
"SQTVPI","RTKVZH,"22"
"CMKHMG","WSNFES,"20"
"HCDRNJ","TZGQEC,"63"
"QJLMHU","MYPXHD,"35"
"DMLALD","YEYXRO,"22"
"XLZFEO","IZMRWA,"28"
"DPBZIJ","TULPUV,"30"
"DJIMXD","ADDMEI,"20"
"UKWCPZ","APTZEE,"34"
"ZFCPJC","ZXLASC,"37"
"ZFREXA","HGROCX,"25"
"NOXKZQ","IUTEYA,"23"
"HIULJE","SBMYLS,"21"
"LCZQTH","RNVWNJ,"20"
"YYWEHO","GCAOPF,"32"
"VLFQGZ","GDYXVA,"21"
"GOJCUO","TBCXVJ,"22"
"XBMJRX","TNAZZK,"20"
"RTGJEJ","PSCEQW,"25"
"JTFMVX","WIRLWO,"44"
"EBXYSM","CHUFUY,"38"
"PTMXCH","RFDOOW,"20"
"GVZIIJ","QZXFAP,"30"
"TEPVPK","JCSDCX,"22"
"IVKQLW","PSVGSK,"26"
"DIIRSL","DVOVAT,"25"
"RVOMAC","XWAJPI,"42"
"LBQBMM","CXPFNR,"27"
"FTENVK","TNAZZK,"20"
"NBDHYV","RUKOCO,"36"
"GLIPKH","VMXJTA,"19"
"HNVFQL","ROSHPN,"32"
"GHLUUX","NOWOSJ,"24"
"QOTSYA","JBJGFX,"30"
"BIMNLG","YYURHK,"27"
"OWOKMO","IIIXBS,"20"
"KTUNOQ","XRIBVF,"28"
"XGWOKX","GVZINO,"19"
"JBNYAV","BRFZPK,"23"
"PGYECX","IWPFIR,"31"
"OHKYWE","QCIOTN,"24"
"LBLDCW","AFSPNY,"39"
"OHHHBU","EMASQN,"29"
"EFRIXR","UNICRA,"73"
"OWDMBH","QZUNWB,"33"
"XSTDEY","UJIHQV,"21"
"YNPCSI","ROAKKC,"29"
"TNBTVX","SCFXCP,"20"
"YWTSDL","GBKOSR,"24"
"GNTZPW","QVVEZI,"39"
"YHOIYR","MYQOSC,"27"
"XCAZFX","WASLRD,"30"
"KJELGF","QIVXBK,"24"
"JHVSEZ","WRRVZT,"21"
"DJMXRO","UUUXWS,"23"
"ZRNWEE","PIZNZT,"37"
"GJSTCY","RODFXV,"22"
"EJEFTA","IZMRWA,"28"
"APBHHZ","CGZUVY,"49"
"QLCLMX","KFYLKC,"35"
"ZQXCDA","UTZQWB,"35"
"EFJCVT","UVEJNY,"21"
"IONMCY","JJCMFC,"25"
"ETQMKF","HNSAUA,"38"
"EUODFT","GORSYU,"34"
"BBUNAC","ASFBJK,"25"
"WLFWGX","AODWCE,"24"
"QZHSIV","XLPVKV,"24"
"BMNVIN","VJPICB,"24"
"OFPNSC","GEJPCB,"21"
"PJGILV","BEDRVA,"19"
"NLYSKL","SLCVBH,"24"
"OWJIYP","GHIVJH,"26"
"BGOTQN","IWLYAJ,"30"
"DUVARA","IQYEPE,"28"
"LBXZSL","SOJIDK,"24"
"BMOGXQ","YCVGLW,"22"
"VCPHSZ","HDFAFR,"23"
"GGUYPO","SBHAPH,"42"
"ZDDJKT","RZCAIK,"33"
"KWAXZY","HIIDZI,"20"
"HFUWYL","CFJNLR,"39"
"VHBLWT","MPCGNB,"19"
"NGFFQJ","PRDSZD,"20"
"OYVNPF","FYWEEI,"36"
"JIKKFN","GORUYG,"46"
"HAFBHK","CUKZYZ,"24"
"OLPAUY","BGXEQY,"37"
"XQLYTE","CYYWRT,"34"
"OMHSME","YZASAQ,"37"
"KPAKWP","ETJORM,"24"
"FHZHII","ADWLUN,"37"
"ESOPUX","ZZTJHB,"44"
"JPIXVB","PGTKRS,"25"
"NCBSER","UNTXPT,"18"
"BDGFNC","QCJPEC,"26"
"OXGVFA","COBVBL,"26"
"NCTJUJ","KRVEVO,"35"
"UPGNWN","NEJTJJ,"26"
"OFNZAT","XTUYZC,"32"
"HJSDOQ","XABOHG,"35"
"VTAADJ","GRCVLM,"24"
"KJIMCZ","PBLEFH,"31"
"IZCSXC","KUTONQ,"19"
"NNYLPL","YKXECA,"35"
"XOMVGX","FVGVOG,"33"
"TVHODA","IJGTYZ,"21"
"RBUJXO","RMOQNH,"31"
"RTTUQO","MINTKI,"19"
"KCZSMN","ZWFZIR,"27"
"DGJZNR","RDVQHM,"52"
"NNSEBR","FMKMGA,"19"
"WIZPPF","BMVYKM,"30"
"BZNSRI","VGCPKX,"24"
"ECFBWN","HOFPAI,"30"
"LPNSKS","PNRXHS,"34"
"WFBLGK","KNPHFN,"20"
"TEFLDW","GPNOOR,"35"
"CODHEX","LCZQYN,"22"
"KBNZKF","PYBQOW,"30"
"LVPPXE","CCWJPI,"26"
"UARVUE","GRQDDP,"29"
"NWSTWK","THKOVA,"20"
"JMNANE","ITAAZE,"21"
"IFQRLZ","BTFBMY,"25"
"RETRGM","GOQJGC,"57"
"LUAGXN","VTAOER,"22"
"LULRDZ","CHIEQY,"19"
"THMZGS","FXXSKT,"19"
"SWICNA","WKXCHY,"22"
"AHGBIZ","WKYGZK,"24"
"JHAUBY","AZRUTG,"23"
"CBHJJK","YGYVME,"25"
"MDZCNH","UQJTUQ,"31"
"MXFLAG","DBLNYD,"32"
"BQWGRB","EQYJGX,"22"
"YFYTEY","MYOERM,"18"
"WWAGGW","ZYJJKA,"27"
"IJXCUM","LPXRCB,"26"
"ILNAFV","NSCUXC,"22"
"WYSRBK","VQPAAT,"24"
"YOXDMP","UZKDPN,"23"
"HIUYEQ","WKSIMA,"32"
"USSRAY","CDNWOM,"25"
"LQGUUU","HKIVQK,"38"
"TZHOYY","AMKVRN,"43"
"RHUBLK","BWUDGR,"32"
"GMDFDI","TXKCYH,"24"
"LWFCRG","DRMZXS,"22"
"LEIFXL","JAGDJB,"27"
"WCQQMF","KOCBQO,"32"
"JVUTYY","JEMCZF,"35"
"UCKORX","REYAJK,"35"
"QFJVVX","DQWJAW,"46"
"MQVKVK","PLDGSV,"28"
"SVBRWR","JFMYPO,"21"
"MJWDKR","HAIOCU,"25"
"PHNDWC","KEFEJW,"30"
"SRQRYX","VZSBHK,"29"
"CSSJUL","OHYEUT,"19"
"YJEFGS","JEIFLH,"33"
"BZJTWR","QSCVEB,"35"
"UEUBQZ","EMFZXQ,"20"
"EUIQRP","DRKRJR,"24"
"UNCWXI","TKKIWE,"20"
"EZODGC","PQPRJW,"33"
"IQWMRL","KCMZYU,"31"
"IPMXFO","ZHLWLZ,"19"
"CJWNRI","SJNRAP,"29"
"JUULEM","LCIQLU,"26"
"GQBKWW","IAERFM,"20"
"CDTZWI","DWUYSP,"31"
"GTLZJP","TGGZOT,"36"
"HVQOEN","RVFRGE,"33"
"DDNNDX","ASUVUT,"24"
"ZQCROX","IDPDXD,"28"
"YSZTOB","SUKIPS,"29"
"VOWAYE","DMQGPX,"30"
"SFZJQU","MAXKBU,"21"
"KCZKSG","QJLMGD,"43"
"ELSADV","TDSXKI,"34"
"EXOBVC","OHCRGX,"22"
"ANWBLQ","DPCZJZ,"47"
"IBUODU","UIIUPL,"26"
"BDTVWN","YVVEBY,"26"
"NOWEZD","WTIKVE,"33"
"EEZIWL","INPKZK,"47"
"LHOKUW","KPPRLK,"24"
"ZJULQM","XZNBDB,"26"
"YRFFBG","SEYHKT,"25"
"JPBUGG","UUUNQH,"29"
"FPHTBY","HWBPZC,"21"
"UJRMJH","KZPVBT,"33"
"SLDNGS","PVAIIT,"24"
"NLMXLC","CSNGHA,"23"
"JQZQSX","KDFUKB,"27"
"BSIRGM","QSWTWQ,"33"
"HBHIUL","ESFJXR,"22"
"UWKCKZ","GCCKYA,"31"
"LCFCNN","SMGBQE,"22"
"SDYZHD","USXTLF,"24"
"VQZMLP","CBOJIJ,"19"
"ZFMMEA","EROZQC,"29"
"TZPIDB","RDUFBV,"25"
"HXUWPG","OUAZWD,"24"
"XWSNXO","NKXWAJ,"26"
"YRXMII","JXCJPR,"34"
"QKELQW","BAXSTC,"20"
"OQVVRN","OBMGNF,"21"
"XYAAVJ","RVYCZA,"24"
"HAKTKP","DXUNGJ,"28"
"MHUXBX","RBYYXS,"21"
"LMVVNW","VVCDMN,"32"
"NRVTWE","PKIXIR,"28"
"QKHNUV","MUEHCO,"25"
"XUYLEA","BJEDGG,"21"
